Note_number,Onset_time_in_sec,Offset_time_in_sec,Duration,Pitch,KeyPos_x,KeyPos_y,Onset_velocity,Offset_velocity
455,83.1,83.29875,0.19875,43.0,-10,0,87.0,0
456,83.4,83.54875,0.14875,52.0,-5,0,87.0,0
457,83.7,83.84125,0.14125,77.0,10,0,87.0,0
458,83.7,83.84875,0.14875,50.0,-6,0,87.0,0
459,83.85,83.99125,0.14125,76.0,9,0,87.0,0
460,84.0,84.28375,0.28375,70.0,5,1,87.0,0
461,84.0,84.28375,0.28375,74.0,8,0,87.0,0
462,84.0,84.28375,0.28375,34.0,-16,1,87.0,0
463,84.0,84.28375,0.28375,46.0,-9,1,87.0,0
464,84.3,84.44125,0.14125,76.0,9,0,87.0,0
465,84.3,84.58375,0.28375,41.0,-11,0,87.0,0
466,84.45,84.59125,0.14125,77.0,10,0,87.0,0
467,84.6,84.74875,0.14875,79.0,11,0,87.0,0
468,84.6,84.74875,0.14875,50.0,-6,0,87.0,0
469,84.9,85.04875,0.14875,72.0,7,0,87.0,0
470,84.9,85.04875,0.14875,46.0,-9,1,87.0,0
471,85.2,85.34875,0.14875,79.0,11,0,87.0,0
472,85.2,85.34875,0.14875,84.0,14,0,87.0,0
473,85.2,85.48375,0.28375,36.0,-14,0,87.0,0
474,85.2,85.48375,0.28375,48.0,-7,0,87.0,0
475,85.5,85.64875,0.14875,72.0,7,0,87.0,0
476,85.5,85.78375,0.28375,43.0,-10,0,87.0,0
477,85.8,85.94875,0.14875,79.0,11,0,87.0,0
478,85.8,85.94875,0.14875,82.0,12,1,87.0,0
479,85.8,85.94875,0.14875,52.0,-5,0,87.0,0
480,86.1,86.24875,0.14875,72.0,7,0,87.0,0
481,86.1,86.24875,0.14875,48.0,-7,0,87.0,0
482,86.4,87.53875,1.13875,72.0,7,0,87.0,0
483,86.4,87.53875,1.13875,77.0,10,0,87.0,0
484,86.4,87.53875,1.13875,81.0,12,0,87.0,0
485,86.4,86.68375,0.28375,41.0,-11,0,87.0,0
486,86.4,86.68375,0.28375,53.0,-4,0,87.0,0
487,86.7,86.98375,0.28375,48.0,-7,0,87.0,0
488,87.0,87.14875,0.14875,57.0,-2,0,87.0,0
489,87.3,87.44875,0.14875,55.0,-3,0,87.0,0
490,87.6,87.74875,0.14875,60.0,0,0,87.0,0
491,87.9,88.04875,0.14875,58.0,-2,1,87.0,0
492,88.2,88.34875,0.14875,69.0,5,0,87.0,0
493,88.2,88.34875,0.14875,77.0,10,0,87.0,0
494,88.2,88.34875,0.14875,57.0,-2,0,87.0,0
495,88.5,88.64875,0.14875,70.0,5,1,87.0,0
496,88.5,88.64875,0.14875,79.0,11,0,87.0,0
497,88.5,88.64875,0.14875,55.0,-3,0,87.0,0
498,88.8,88.94875,0.14875,72.0,7,0,87.0,0
499,88.8,88.94875,0.14875,81.0,12,0,87.0,0
500,88.8,89.08375,0.28375,41.0,-11,0,87.0,0
501,88.8,89.08375,0.28375,53.0,-4,0,87.0,0
502,88.95,89.09125,0.14125,72.0,7,0,87.0,0
503,89.1,89.24125,0.14125,74.0,8,0,87.0,0
504,89.1,89.29875,0.19875,48.0,-7,0,87.0,0
505,89.25,89.39125,0.14125,72.0,7,0,87.0,0
506,89.4,89.47375,0.07375,84.0,14,0,87.0,0
507,89.4,89.54875,0.14875,57.0,-2,0,87.0,0
508,89.55,89.69125,0.14125,72.0,7,0,87.0,0
509,89.7,89.77375,0.07375,81.0,12,0,87.0,0
510,89.7,89.84875,0.14875,55.0,-3,0,87.0,0
511,89.85,89.99125,0.14125,72.0,7,0,87.0,0
512,90.0,90.14875,0.14875,79.0,11,0,87.0,0
513,90.0,90.28375,0.28375,40.0,-12,0,87.0,0
514,90.0,90.28375,0.28375,52.0,-5,0,87.0,0
515,90.15,90.29125,0.14125,72.0,7,0,87.0,0
516,90.3,90.44125,0.14125,74.0,8,0,87.0,0
517,90.3,90.49875,0.19875,48.0,-7,0,87.0,0
518,90.45,90.59125,0.14125,72.0,7,0,87.0,0
519,90.6,90.67375,0.07375,84.0,14,0,87.0,0
520,90.6,90.74875,0.14875,55.0,-3,0,87.0,0
521,90.75,90.89125,0.14125,72.0,7,0,87.0,0
522,90.9,90.97375,0.07375,79.0,11,0,87.0,0
523,90.9,91.04875,0.14875,53.0,-4,0,87.0,0
524,91.05,91.19125,0.14125,72.0,7,0,87.0,0
525,91.2,91.76875,0.56875,69.0,5,0,87.0,0
526,91.2,91.76875,0.56875,77.0,10,0,87.0,0
527,91.2,91.48375,0.28375,38.0,-13,0,87.0,0
528,91.2,91.48375,0.28375,50.0,-6,0,87.0,0
529,91.5,91.69875,0.19875,45.0,-9,0,87.0,0
530,91.8,92.36875,0.56875,81.0,12,0,87.0,0
531,91.8,92.36875,0.56875,89.0,17,0,87.0,0
532,91.8,91.94875,0.14875,53.0,-4,0,87.0,0
533,92.1,92.24875,0.14875,52.0,-5,0,87.0,0
534,92.4,92.96875,0.56875,79.0,11,0,87.0,0
535,92.4,92.96875,0.56875,88.0,16,0,87.0,0
536,92.4,92.68375,0.28375,36.0,-14,0,87.0,0
537,92.4,92.68375,0.28375,48.0,-7,0,87.0,0
538,92.7,92.89875,0.19875,43.0,-10,0,87.0,0
539,93.0,93.14875,0.14875,52.0,-5,0,87.0,0
540,93.3,93.44125,0.14125,86.0,15,0,87.0,0
541,93.3,93.44875,0.14875,50.0,-6,0,87.0,0
542,93.45,93.59125,0.14125,84.0,14,0,87.0,0
543,93.6,94.16875,0.56875,77.0,10,0,87.0,0
544,93.6,94.16875,0.56875,82.0,12,1,87.0,0
545,93.6,94.16875,0.56875,86.0,15,0,87.0,0
546,93.6,93.88375,0.28375,34.0,-16,1,87.0,0
547,93.6,93.88375,0.28375,46.0,-9,1,87.0,0
548,93.9,94.04875,0.14875,50.0,-6,0,87.0,0
549,94.2,94.76875,0.56875,74.0,8,0,87.0,0
550,94.2,94.76875,0.56875,82.0,12,1,87.0,0
551,94.2,94.34875,0.14875,53.0,-4,0,87.0,0
552,94.5,94.64875,0.14875,58.0,-2,1,87.0,0
553,94.8,95.36875,0.56875,67.0,4,0,87.0,0
554,94.8,95.36875,0.56875,76.0,9,0,87.0,0
555,94.8,95.08375,0.28375,36.0,-14,0,87.0,0
556,94.8,95.08375,0.28375,48.0,-7,0,87.0,0
557,95.1,95.24875,0.14875,52.0,-5,0,87.0,0
558,95.4,95.96875,0.56875,70.0,5,1,87.0,0
559,95.4,95.96875,0.56875,79.0,11,0,87.0,0
560,95.4,95.54875,0.14875,55.0,-3,0,87.0,0
561,95.7,95.84875,0.14875,60.0,0,0,87.0,0
562,96.0,97.13875,1.13875,69.0,5,0,87.0,0
563,96.0,97.13875,1.13875,72.0,7,0,87.0,0
564,96.0,97.13875,1.13875,77.0,10,0,87.0,0
565,96.0,96.28375,0.28375,41.0,-11,0,87.0,0
566,96.0,96.28375,0.28375,53.0,-4,0,87.0,0
567,96.3,96.44875,0.14875,48.0,-7,0,87.0,0
568,96.6,96.74875,0.14875,55.0,-3,0,87.0,0
569,96.9,97.04875,0.14875,57.0,-2,0,87.0,0
570,97.2,97.76875,0.56875,53.0,-4,0,87.0,0
571,97.8,98.08375,0.28375,65.0,3,0,87.0,0
572,98.1,98.38375,0.28375,64.0,2,0,87.0,0
573,98.4,98.54875,0.14875,62.0,1,0,87.0,0
574,98.4,98.54875,0.14875,50.0,-6,0,87.0,0
575,98.4,98.54875,0.14875,53.0,-4,0,87.0,0
576,98.4,98.54875,0.14875,57.0,-2,0,87.0,0
577,98.7,98.84125,0.14125,62.0,1,0,87.0,0
578,98.85,98.99125,0.14125,64.0,2,0,87.0,0
579,99.0,99.14875,0.14875,65.0,3,0,87.0,0
580,99.3,99.44875,0.14875,62.0,1,0,87.0,0
581,99.3,99.44875,0.14875,50.0,-6,0,87.0,0
582,99.3,99.44875,0.14875,53.0,-4,0,87.0,0
583,99.3,99.44875,0.14875,57.0,-2,0,87.0,0
584,99.6,99.74875,0.14875,64.0,2,0,87.0,0
585,99.6,100.16875,0.56875,48.0,-7,0,87.0,0
586,99.6,100.16875,0.56875,52.0,-5,0,87.0,0
587,99.6,100.16875,0.56875,55.0,-3,0,87.0,0
588,99.9,100.04875,0.14875,62.0,1,0,87.0,0
589,100.2,100.76875,0.56875,60.0,0,0,87.0,0
590,100.5,100.64875,0.14875,48.0,-7,0,87.0,0
591,100.5,100.64875,0.14875,52.0,-5,0,87.0,0
592,100.5,100.64875,0.14875,55.0,-3,0,87.0,0
593,100.8,100.94875,0.14875,58.0,-2,1,87.0,0
594,100.8,100.94875,0.14875,46.0,-9,1,87.0,0
595,100.8,100.94875,0.14875,50.0,-6,0,87.0,0
596,100.8,100.94875,0.14875,53.0,-4,0,87.0,0
597,101.1,101.24125,0.14125,58.0,-2,1,87.0,0
598,101.25,101.39125,0.14125,60.0,0,0,87.0,0
599,101.4,101.54875,0.14875,62.0,1,0,87.0,0
600,101.7,101.84875,0.14875,58.0,-2,1,87.0,0
601,101.7,101.84875,0.14875,46.0,-9,1,87.0,0
602,101.7,101.84875,0.14875,50.0,-6,0,87.0,0
603,101.7,101.84875,0.14875,53.0,-4,0,87.0,0
604,102.0,102.14875,0.14875,60.0,0,0,87.0,0
605,102.0,102.56875,0.56875,45.0,-9,0,87.0,0
606,102.0,102.56875,0.56875,48.0,-7,0,87.0,0
607,102.0,102.56875,0.56875,52.0,-5,0,87.0,0
608,102.3,102.44875,0.14875,58.0,-2,1,87.0,0
609,102.6,103.16875,0.56875,57.0,-2,0,87.0,0
610,102.9,103.04875,0.14875,45.0,-9,0,87.0,0
611,102.9,103.04875,0.14875,48.0,-7,0,87.0,0
612,102.9,103.04875,0.14875,52.0,-5,0,87.0,0
613,103.2,103.34875,0.14875,55.0,-3,0,87.0,0
614,103.2,103.34875,0.14875,43.0,-10,0,87.0,0
615,103.2,103.34875,0.14875,46.0,-9,1,87.0,0
616,103.2,103.34875,0.14875,50.0,-6,0,87.0,0
617,103.5,103.64125,0.14125,55.0,-3,0,87.0,0
618,103.65,103.79125,0.14125,57.0,-2,0,87.0,0
619,103.8,103.94875,0.14875,58.0,-2,1,87.0,0
620,104.1,104.24875,0.14875,55.0,-3,0,87.0,0
621,104.1,104.24875,0.14875,43.0,-10,0,87.0,0
622,104.1,104.24875,0.14875,46.0,-9,1,87.0,0
623,104.1,104.24875,0.14875,50.0,-6,0,87.0,0
624,104.4,104.54875,0.14875,57.0,-2,0,87.0,0
625,104.4,104.96875,0.56875,41.0,-11,0,87.0,0
626,104.4,104.96875,0.56875,45.0,-9,0,87.0,0
627,104.4,104.96875,0.56875,48.0,-7,0,87.0,0
628,104.7,104.84875,0.14875,55.0,-3,0,87.0,0
629,105.0,105.14875,0.14875,53.0,-4,0,87.0,0
630,105.3,105.44875,0.14875,65.0,3,0,87.0,0
631,105.3,105.44875,0.14875,41.0,-11,0,87.0,0
632,105.3,105.44875,0.14875,45.0,-9,0,87.0,0
633,105.3,105.44875,0.14875,48.0,-7,0,87.0,0
634,105.6,105.74875,0.14875,55.0,-3,0,87.0,0
635,105.6,105.74875,0.14875,64.0,2,0,87.0,0
636,105.6,105.74875,0.14875,40.0,-12,0,87.0,0
637,105.9,106.04875,0.14875,55.0,-3,0,87.0,0
638,105.9,106.04875,0.14875,64.0,2,0,87.0,0
639,105.9,106.04875,0.14875,43.0,-10,0,87.0,0
640,106.2,106.34875,0.14875,58.0,-2,1,87.0,0
641,106.2,106.34875,0.14875,62.0,1,0,87.0,0
642,106.2,106.34875,0.14875,46.0,-9,1,87.0,0
643,106.5,106.64875,0.14875,58.0,-2,1,87.0,0
644,106.5,106.64875,0.14875,62.0,1,0,87.0,0
645,106.5,106.64875,0.14875,50.0,-6,0,87.0,0
646,106.8,106.94875,0.14875,57.0,-2,0,87.0,0
647,106.8,106.94875,0.14875,61.0,0,1,87.0,0
648,106.8,106.94875,0.14875,45.0,-9,0,87.0,0
649,107.1,107.24875,0.14875,59.0,-1,0,87.0,0
650,107.1,107.24875,0.14875,62.0,1,0,87.0,0
651,107.1,107.24875,0.14875,47.0,-8,0,87.0,0
652,107.4,107.96875,0.56875,61.0,0,1,87.0,0
653,107.4,107.96875,0.56875,64.0,2,0,87.0,0
654,107.4,107.68375,0.28375,49.0,-7,1,87.0,0
655,107.7,107.98375,0.28375,45.0,-9,0,87.0,0
656,108.0,108.14875,0.14875,62.0,1,0,87.0,0
657,108.0,108.14875,0.14875,50.0,-6,0,87.0,0
658,108.0,108.14875,0.14875,53.0,-4,0,87.0,0
659,108.0,108.14875,0.14875,57.0,-2,0,87.0,0
660,108.3,108.44125,0.14125,62.0,1,0,87.0,0
661,108.45,108.59125,0.14125,64.0,2,0,87.0,0
662,108.6,108.74875,0.14875,65.0,3,0,87.0,0
663,108.9,109.04875,0.14875,62.0,1,0,87.0,0
664,108.9,109.04875,0.14875,50.0,-6,0,87.0,0
665,108.9,109.04875,0.14875,53.0,-4,0,87.0,0
666,108.9,109.04875,0.14875,57.0,-2,0,87.0,0
667,109.2,109.34875,0.14875,60.0,0,0,87.0,0
668,109.2,109.76875,0.56875,48.0,-7,0,87.0,0
669,109.2,109.76875,0.56875,52.0,-5,0,87.0,0
670,109.2,109.76875,0.56875,55.0,-3,0,87.0,0
671,109.5,109.64875,0.14875,62.0,1,0,87.0,0
672,109.8,110.36875,0.56875,64.0,2,0,87.0,0
673,110.1,110.24875,0.14875,48.0,-7,0,87.0,0
674,110.1,110.24875,0.14875,52.0,-5,0,87.0,0
675,110.1,110.24875,0.14875,55.0,-3,0,87.0,0
676,110.4,110.54875,0.14875,58.0,-2,1,87.0,0
677,110.4,110.54875,0.14875,46.0,-9,1,87.0,0
678,110.4,110.54875,0.14875,50.0,-6,0,87.0,0
679,110.4,110.54875,0.14875,53.0,-4,0,87.0,0
680,110.7,110.84125,0.14125,58.0,-2,1,87.0,0
681,110.85,110.99125,0.14125,60.0,0,0,87.0,0
682,111.0,111.14875,0.14875,62.0,1,0,87.0,0
683,111.3,111.44875,0.14875,58.0,-2,1,87.0,0
684,111.3,111.44875,0.14875,46.0,-9,1,87.0,0
685,111.3,111.44875,0.14875,50.0,-6,0,87.0,0
686,111.3,111.44875,0.14875,53.0,-4,0,87.0,0
687,111.6,111.74875,0.14875,57.0,-2,0,87.0,0
688,111.6,112.16875,0.56875,45.0,-9,0,87.0,0
689,111.6,112.16875,0.56875,48.0,-7,0,87.0,0
690,111.6,112.16875,0.56875,52.0,-5,0,87.0,0
691,111.9,112.04875,0.14875,58.0,-2,1,87.0,0
692,112.2,112.76875,0.56875,60.0,0,0,87.0,0
693,112.5,112.64875,0.14875,45.0,-9,0,87.0,0
694,112.5,112.64875,0.14875,48.0,-7,0,87.0,0
695,112.5,112.64875,0.14875,52.0,-5,0,87.0,0
696,112.8,112.94875,0.14875,55.0,-3,0,87.0,0
697,112.8,112.94875,0.14875,43.0,-10,0,87.0,0
698,112.8,112.94875,0.14875,46.0,-9,1,87.0,0
699,112.8,112.94875,0.14875,50.0,-6,0,87.0,0
700,113.1,113.24125,0.14125,55.0,-3,0,87.0,0
701,113.25,113.39125,0.14125,57.0,-2,0,87.0,0
702,113.4,113.54875,0.14875,58.0,-2,1,87.0,0
703,113.7,113.84875,0.14875,62.0,1,0,87.0,0
704,113.7,113.84875,0.14875,43.0,-10,0,87.0,0
705,113.7,113.84875,0.14875,46.0,-9,1,87.0,0
706,113.7,113.84875,0.14875,50.0,-6,0,87.0,0
707,114.0,114.14875,0.14875,57.0,-2,0,87.0,0
708,114.0,114.56875,0.56875,41.0,-11,0,87.0,0
709,114.0,114.56875,0.56875,45.0,-9,0,87.0,0
710,114.0,114.56875,0.56875,48.0,-7,0,87.0,0
711,114.3,114.44875,0.14875,60.0,0,0,87.0,0
712,114.6,114.74875,0.14875,65.0,3,0,87.0,0
713,114.9,115.04875,0.14875,69.0,5,0,87.0,0
714,114.9,115.04875,0.14875,41.0,-11,0,87.0,0
715,114.9,115.04875,0.14875,45.0,-9,0,87.0,0
716,114.9,115.04875,0.14875,48.0,-7,0,87.0,0
717,115.2,115.34875,0.14875,67.0,4,0,87.0,0
718,115.2,115.34875,0.14875,70.0,5,1,87.0,0
719,115.2,115.34875,0.14875,31.0,-17,0,87.0,0
720,115.2,115.34875,0.14875,43.0,-10,0,87.0,0
721,115.5,115.64875,0.14875,65.0,3,0,87.0,0
722,115.5,115.64875,0.14875,69.0,5,0,87.0,0
723,115.5,115.64875,0.14875,34.0,-16,1,87.0,0
724,115.5,115.64875,0.14875,46.0,-9,1,87.0,0
725,115.8,115.94875,0.14875,64.0,2,0,87.0,0
726,115.8,115.94875,0.14875,67.0,4,0,87.0,0
727,115.8,115.94875,0.14875,38.0,-13,0,87.0,0
728,115.8,115.94875,0.14875,50.0,-6,0,87.0,0
729,116.1,116.24875,0.14875,62.0,1,0,87.0,0
730,116.1,116.24875,0.14875,65.0,3,0,87.0,0
731,116.1,116.24875,0.14875,41.0,-11,0,87.0,0
732,116.1,116.24875,0.14875,53.0,-4,0,87.0,0
733,116.4,116.54875,0.14875,60.0,0,0,87.0,0
734,116.4,116.54875,0.14875,64.0,2,0,87.0,0
735,116.4,116.69875,0.29875,48.0,-7,0,87.0,0
736,116.4,116.54875,0.14875,52.0,-5,0,87.0,0
737,116.7,116.84875,0.14875,62.0,1,0,87.0,0
738,116.7,116.84875,0.14875,65.0,3,0,87.0,0
739,116.7,116.84875,0.14875,53.0,-4,0,87.0,0
740,117.0,117.43375,0.43375,64.0,2,0,87.0,0
741,117.0,117.43375,0.43375,67.0,4,0,87.0,0
742,117.0,117.28375,0.28375,55.0,-3,0,87.0,0
743,117.3,117.44875,0.14875,83.0,13,0,87.0,0
744,117.3,117.44875,0.14875,84.0,14,0,87.0,0
745,117.6,117.89875,0.29875,88.0,16,0,87.0,0
746,117.6,118.73875,1.13875,36.0,-14,0,87.0,0
747,117.61625,117.8975,0.28125,91.0,18,0,87.0,0
748,117.6325,117.8975,0.265,96.0,21,0,87.0,0
749,119.4,119.68375,0.28375,77.0,10,0,87.0,0
750,119.7,119.98375,0.28375,79.0,11,0,87.0,0
751,120.0,120.0,0.0,81.0,12,0,87.0,0
752,120.0,120.45,0.45,81.0,12,0,87.0,0
753,120.0,120.28375,0.28375,41.0,-11,0,87.0,0
754,120.15,120.29125,0.14125,72.0,7,0,80.0,0
755,120.3,120.44125,0.14125,77.0,10,0,80.0,0
756,120.3,120.58375,0.28375,48.0,-7,0,87.0,0
757,120.45,120.59125,0.14125,81.0,12,0,80.0,0
758,120.6,120.6,0.0,84.0,14,0,87.0,0
759,120.6,121.16875,0.56875,84.0,14,0,87.0,0
760,120.6,120.88375,0.28375,53.0,-4,0,87.0,0
761,120.6,120.88375,0.28375,57.0,-2,0,87.0,0
762,120.75,120.89125,0.14125,81.0,12,0,80.0,0
763,120.9,121.04125,0.14125,77.0,10,0,80.0,0
764,120.9,121.18375,0.28375,48.0,-7,0,87.0,0
765,121.05,121.19125,0.14125,72.0,7,0,80.0,0
766,121.2,121.2,0.0,79.0,11,0,87.0,0
767,121.2,121.65,0.45,79.0,11,0,87.0,0
768,121.2,121.48375,0.28375,40.0,-12,0,87.0,0
769,121.35,121.49125,0.14125,72.0,7,0,80.0,0
770,121.5,121.64125,0.14125,76.0,9,0,80.0,0
771,121.5,121.78375,0.28375,48.0,-7,0,87.0,0
772,121.65,121.79125,0.14125,79.0,11,0,80.0,0
773,121.8,121.8,0.0,84.0,14,0,87.0,0
774,121.8,122.36875,0.56875,84.0,14,0,87.0,0
775,121.8,122.08375,0.28375,52.0,-5,0,87.0,0
776,121.8,122.08375,0.28375,55.0,-3,0,87.0,0
777,121.95,122.09125,0.14125,79.0,11,0,80.0,0
778,122.1,122.24125,0.14125,76.0,9,0,80.0,0
779,122.1,122.38375,0.28375,48.0,-7,0,87.0,0
780,122.25,122.39125,0.14125,72.0,7,0,80.0,0
781,122.4,122.4,0.0,77.0,10,0,87.0,0
782,122.4,122.85,0.45,77.0,10,0,87.0,0
783,122.4,122.68375,0.28375,38.0,-13,0,87.0,0
784,122.55,122.69125,0.14125,69.0,5,0,80.0,0
785,122.7,122.84125,0.14125,74.0,8,0,80.0,0
786,122.7,122.98375,0.28375,45.0,-9,0,87.0,0
787,122.85,122.99125,0.14125,77.0,10,0,80.0,0
788,123.0,123.0,0.0,81.0,12,0,87.0,0
789,123.0,123.42625,0.42625,81.0,12,0,87.0,0
790,123.0,123.28375,0.28375,50.0,-6,0,87.0,0
791,123.0,123.28375,0.28375,53.0,-4,0,87.0,0
792,123.15,123.29125,0.14125,69.0,5,0,80.0,0
793,123.3,123.44125,0.14125,74.0,8,0,80.0,0
794,123.3,123.58375,0.28375,45.0,-9,0,87.0,0
795,123.45,123.45,0.0,77.0,10,0,87.0,0
796,123.45,123.59125,0.14125,77.0,10,0,87.0,0
797,123.6,124.16875,0.56875,76.0,9,0,87.0,0
798,123.6,123.88375,0.28375,36.0,-14,0,87.0,0
799,123.9,124.18375,0.28375,43.0,-10,0,87.0,0
800,124.2,124.48375,0.28375,48.0,-7,0,87.0,0
801,124.2,124.48375,0.28375,52.0,-5,0,87.0,0
802,124.5,124.64125,0.14125,77.0,10,0,87.0,0
803,124.5,124.78375,0.28375,43.0,-10,0,87.0,0
804,124.65,124.79125,0.14125,76.0,9,0,87.0,0
805,124.8,124.8,0.0,74.0,8,0,87.0,0
806,124.8,125.36875,0.56875,74.0,8,0,87.0,0
807,124.8,125.08375,0.28375,34.0,-16,1,87.0,0
808,124.95,125.09125,0.14125,65.0,3,0,80.0,0
809,125.1,125.24125,0.14125,70.0,5,1,80.0,0
810,125.1,125.38375,0.28375,41.0,-11,0,87.0,0
811,125.25,125.39125,0.14125,65.0,3,0,80.0,0
812,125.4,125.4,0.0,76.0,9,0,87.0,0
813,125.4,125.68375,0.28375,76.0,9,0,87.0,0
814,125.4,125.68375,0.28375,46.0,-9,1,87.0,0
815,125.4,125.68375,0.28375,50.0,-6,0,87.0,0
816,125.55,125.69125,0.14125,65.0,3,0,80.0,0
817,125.7,125.7,0.0,77.0,10,0,87.0,0
818,125.7,125.98375,0.28375,77.0,10,0,87.0,0
819,125.7,125.98375,0.28375,41.0,-11,0,87.0,0
820,125.85,125.99125,0.14125,65.0,3,0,80.0,0
821,126.0,126.0,0.0,79.0,11,0,87.0,0
822,126.0,126.56875,0.56875,79.0,11,0,87.0,0
823,126.0,126.28375,0.28375,36.0,-14,0,87.0,0
824,126.15,126.29125,0.14125,67.0,4,0,80.0,0
825,126.3,126.44125,0.14125,72.0,7,0,80.0,0
826,126.3,126.58375,0.28375,43.0,-10,0,87.0,0
827,126.45,126.59125,0.14125,67.0,4,0,80.0,0
828,126.6,126.6,0.0,84.0,14,0,87.0,0
829,126.6,126.88375,0.28375,84.0,14,0,87.0,0
830,126.6,126.88375,0.28375,48.0,-7,0,87.0,0
831,126.6,126.88375,0.28375,52.0,-5,0,87.0,0
832,126.75,126.89125,0.14125,72.0,7,0,80.0,0
833,126.9,126.9,0.0,82.0,12,1,87.0,0
834,126.9,127.18375,0.28375,82.0,12,1,87.0,0
835,126.9,127.18375,0.28375,43.0,-10,0,87.0,0
836,127.05,127.19125,0.14125,72.0,7,0,80.0,0
837,127.2,127.2,0.0,81.0,12,0,87.0,0
838,127.2,128.33875,1.13875,81.0,12,0,87.0,0
839,127.2,127.48375,0.28375,41.0,-11,0,87.0,0
840,127.35,127.49125,0.14125,69.0,5,0,80.0,0
841,127.5,127.64125,0.14125,72.0,7,0,80.0,0
842,127.5,127.78375,0.28375,48.0,-7,0,87.0,0
843,127.65,127.79125,0.14125,69.0,5,0,80.0,0
844,127.8,127.94125,0.14125,67.0,4,0,80.0,0
845,127.8,128.08375,0.28375,53.0,-4,0,87.0,0
846,127.8,128.08375,0.28375,57.0,-2,0,87.0,0
847,127.95,128.09125,0.14125,72.0,7,0,80.0,0
848,128.1,128.24125,0.14125,69.0,5,0,80.0,0
849,128.1,128.38375,0.28375,48.0,-7,0,87.0,0
850,128.25,128.39125,0.14125,67.0,4,0,80.0,0
851,128.4,128.54125,0.14125,70.0,5,1,80.0,0
852,128.4,128.68375,0.28375,41.0,-11,0,87.0,0
853,128.55,128.69125,0.14125,69.0,5,0,80.0,0
854,128.7,128.84125,0.14125,72.0,7,0,80.0,0
855,128.7,128.98375,0.28375,48.0,-7,0,87.0,0
856,128.85,128.99125,0.14125,69.0,5,0,80.0,0
857,129.0,129.28375,0.28375,77.0,10,0,87.0,0
858,129.0,129.14125,0.14125,67.0,4,0,80.0,0
859,129.0,129.28375,0.28375,53.0,-4,0,87.0,0
860,129.0,129.28375,0.28375,57.0,-2,0,87.0,0
861,129.15,129.29125,0.14125,72.0,7,0,80.0,0
862,129.3,129.58375,0.28375,79.0,11,0,87.0,0
863,129.3,129.44125,0.14125,69.0,5,0,80.0,0
864,129.3,129.58375,0.28375,48.0,-7,0,87.0,0
865,129.45,129.59125,0.14125,67.0,4,0,80.0,0
866,129.6,129.6,0.0,81.0,12,0,87.0,0
867,129.6,130.05,0.45,81.0,12,0,87.0,0
868,129.6,129.88375,0.28375,41.0,-11,0,87.0,0
869,129.75,129.89125,0.14125,72.0,7,0,80.0,0
870,129.9,130.04125,0.14125,77.0,10,0,80.0,0
871,129.9,130.18375,0.28375,48.0,-7,0,87.0,0
872,130.05,130.19125,0.14125,81.0,12,0,80.0,0
873,130.2,130.2,0.0,84.0,14,0,87.0,0
874,130.2,130.76875,0.56875,84.0,14,0,87.0,0
875,130.2,130.48375,0.28375,53.0,-4,0,87.0,0
876,130.2,130.48375,0.28375,57.0,-2,0,87.0,0
877,130.35,130.49125,0.14125,81.0,12,0,80.0,0
878,130.5,130.64125,0.14125,77.0,10,0,80.0,0
879,130.5,130.78375,0.28375,48.0,-7,0,87.0,0
880,130.65,130.79125,0.14125,72.0,7,0,80.0,0
881,130.8,130.8,0.0,79.0,11,0,87.0,0
882,130.8,131.25,0.45,79.0,11,0,87.0,0
883,130.8,131.08375,0.28375,40.0,-12,0,87.0,0
884,130.95,131.09125,0.14125,72.0,7,0,80.0,0
885,131.1,131.24125,0.14125,76.0,9,0,80.0,0
886,131.1,131.38375,0.28375,48.0,-7,0,87.0,0
887,131.25,131.39125,0.14125,79.0,11,0,80.0,0
888,131.4,131.4,0.0,84.0,14,0,87.0,0
889,131.4,131.96875,0.56875,84.0,14,0,87.0,0
890,131.4,131.68375,0.28375,52.0,-5,0,87.0,0
891,131.4,131.68375,0.28375,55.0,-3,0,87.0,0
892,131.55,131.69125,0.14125,79.0,11,0,80.0,0
893,131.7,131.84125,0.14125,76.0,9,0,80.0,0
894,131.7,131.98375,0.28375,48.0,-7,0,87.0,0
895,131.85,131.99125,0.14125,72.0,7,0,80.0,0
896,132.0,132.0,0.0,77.0,10,0,87.0,0
897,132.0,132.45,0.45,77.0,10,0,87.0,0
898,132.0,132.28375,0.28375,38.0,-13,0,87.0,0
899,132.15,132.29125,0.14125,69.0,5,0,80.0,0
900,132.3,132.44125,0.14125,74.0,8,0,80.0,0
901,132.3,132.58375,0.28375,45.0,-9,0,87.0,0
902,132.45,132.59125,0.14125,77.0,10,0,80.0,0
903,132.6,132.6,0.0,89.0,17,0,87.0,0
904,132.6,132.74125,0.14125,86.0,15,0,87.0,0
905,132.6,133.02625,0.42625,89.0,17,0,87.0,0
906,132.6,132.88375,0.28375,50.0,-6,0,87.0,0
907,132.6,132.88375,0.28375,53.0,-4,0,87.0,0
908,132.75,132.89125,0.14125,81.0,12,0,80.0,0
909,132.9,133.04125,0.14125,86.0,15,0,80.0,0
910,132.9,133.18375,0.28375,45.0,-9,0,87.0,0
911,133.05,133.05,0.0,89.0,17,0,87.0,0
912,133.05,133.19125,0.14125,89.0,17,0,87.0,0
